Tanggal,Jam,Tanggal Jam,Total Pasien,Sembuh,Meninggal,Self Isolation,Masih Perawatan,Menunggu Hasil,Tenaga Kesehatan Terinfeksi,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data
2020-03-01 00:00:00,18.0,2020-03-01 18:00:00,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
2020-03-02 00:00:00,18.0,2020-03-02 18:00:00,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
2020-03-03 00:00:00,18.0,2020-03-03 18:00:00,3,0,1,0,2,0.0,0.0,3,2,0,0.0,0.0,0.0
2020-03-04 00:00:00,18.0,2020-03-04 18:00:00,3,0,1,0,2,0.0,0.0,0,2,0,0.0,0.0,0.0
2020-03-05 00:00:00,18.0,2020-03-05 18:00:00,7,0,3,0,4,0.0,0.0,4,4,0,0.0,0.0,0.0
2020-03-06 00:00:00,18.0,2020-03-06 18:00:00,7,0,3,0,4,0.0,0.0,0,4,0,0.0,0.0,0.0
2020-03-07 00:00:00,18.0,2020-03-07 18:00:00,7,0,3,0,4,0.0,0.0,0,4,0,0.0,0.0,0.0
2020-03-08 00:00:00,18.0,2020-03-08 18:00:00,7,0,3,0,4,0.0,0.0,0,4,0,0.0,0.0,0.0
2020-03-09 00:00:00,18.0,2020-03-09 18:00:00,34,0,3,0,31,0.0,0.0,27,31,0,0.0,0.0,0.0
2020-03-10 00:00:00,18.0,2020-03-10 18:00:00,34,0,3,0,31,0.0,0.0,0,31,0,0.0,0.0,0.0
2020-03-11 00:00:00,18.0,2020-03-11 18:00:00,36,0,3,0,33,0.0,0.0,2,33,0,0.0,0.0,0.0
2020-03-12 00:00:00,18.0,2020-03-12 18:00:00,62,0,5,0,57,0.0,0.0,26,57,0,0.0,0.0,0.0
2020-03-13 00:00:00,18.0,2020-03-13 18:00:00,72,0,7,0,65,0.0,0.0,10,65,0,0.0,0.0,0.0
2020-03-14 00:00:00,18.0,2020-03-14 18:00:00,79,0,9,0,70,0.0,0.0,7,70,0,0.0,0.0,0.0
2020-03-15 00:00:00,18.0,2020-03-15 18:00:00,95,0,11,0,84,0.0,0.0,16,84,0,0.0,0.0,0.0
2020-03-16 00:00:00,18.0,2020-03-16 18:00:00,97,0,12,7,78,0.0,0.0,2,85,0,0.0,0.0,0.0
2020-03-17 00:00:00,18.0,2020-03-17 18:00:00,122,0,12,27,83,0.0,0.0,25,110,0,0.0,0.0,0.0
2020-03-18 00:00:00,18.0,2020-03-18 18:00:00,160,12,15,42,91,0.0,0.0,38,133,12,0.0,0.0,0.0
2020-03-19 00:00:00,18.0,2020-03-19 18:00:00,210,13,19,57,121,0.0,0.0,50,178,1,0.0,0.0,0.0
2020-03-20 00:00:00,18.0,2020-03-20 18:00:00,224,13,20,66,125,345.0,25.0,14,191,0,0.0,0.0,0.0
2020-03-21 00:00:00,8.0,2020-03-21 08:00:00,268,17,23,71,157,375.0,28.0,44,228,4,0.0,0.0,0.0
2020-03-22 00:00:00,8.0,2020-03-22 08:00:00,304,21,29,77,177,393.0,37.0,36,254,4,0.0,0.0,0.0
2020-03-23 00:00:00,8.0,2020-03-23 08:00:00,355,22,29,79,225,431.0,42.0,51,304,1,0.0,0.0,0.0
2020-03-24 00:00:00,18.0,2020-03-24 18:00:00,426,23,34,109,260,445.0,44.0,71,369,1,0.0,0.0,0.0
2020-03-25 00:00:00,18.0,2020-03-25 18:00:00,472,27,43,112,290,479.0,47.0,46,402,4,0.0,0.0,0.0
2020-03-26 00:00:00,18.0,2020-03-26 18:00:00,515,29,49,113,324,0.0,0.0,43,437,2,0.0,0.0,0.0
2020-03-27 00:00:00,18.0,2020-03-27 18:00:00,566,31,57,132,346,0.0,0.0,51,478,2,0.0,0.0,0.0
2020-03-28 00:00:00,18.0,2020-03-28 18:00:00,603,43,62,134,364,0.0,0.0,37,498,12,0.0,0.0,0.0
2020-03-29 00:00:00,18.0,2020-03-29 18:00:00,701,48,67,151,435,0.0,0.0,98,586,5,0.0,0.0,0.0
2020-03-30 00:00:00,18.0,2020-03-30 18:00:00,727,49,78,151,449,0.0,0.0,26,600,1,0.0,0.0,0.0
2020-03-31 00:00:00,18.0,2020-03-31 18:00:00,741,49,84,157,451,0.0,0.0,14,608,0,0.0,0.0,0.0
2020-04-01 00:00:00,18.0,2020-04-01 18:00:00,816,51,90,176,499,0.0,0.0,75,675,2,0.0,0.0,0.0
2020-04-02 00:00:00,18.0,2020-04-02 18:00:00,909,54,95,195,565,0.0,0.0,93,760,3,0.0,0.0,0.0
2020-04-03 00:00:00,8.0,2020-04-03 08:00:00,990,56,98,209,627,0.0,0.0,81,836,2,0.0,0.0,0.0
2020-04-04 00:00:00,18.0,2020-04-04 18:00:00,1071,58,99,223,691,0.0,0.0,81,914,2,0.0,0.0,0.0
2020-04-05 00:00:00,18.0,2020-04-05 18:00:00,1151,64,123,279,685,0.0,0.0,80,964,6,0.0,0.0,0.0
2020-04-06 00:00:00,18.0,2020-04-06 18:00:00,1299,68,131,317,783,0.0,0.0,148,1100,4,0.0,0.0,0.0
2020-04-07 00:00:00,18.0,2020-04-07 18:00:00,1443,69,141,338,895,0.0,0.0,144,1233,1,0.0,0.0,0.0
2020-04-08 00:00:00,18.0,2020-04-08 18:00:00,1552,75,144,357,976,0.0,0.0,109,1333,6,0.0,0.0,0.0
2020-04-09 00:00:00,18.0,2020-04-09 18:00:00,1719,82,155,405,1077,0.0,0.0,167,1482,7,0.0,0.0,0.0
2020-04-10 00:00:00,18.0,2020-04-10 18:00:00,1810,82,156,433,1139,0.0,0.0,91,1572,0,0.0,0.0,0.0
2020-04-11 00:00:00,8.0,2020-04-11 08:00:00,1903,142,168,441,1152,0.0,0.0,93,1593,60,0.0,0.0,0.0
2020-04-12 00:00:00,8.0,2020-04-12 08:00:00,2082,142,195,468,1277,0.0,0.0,179,1745,0,0.0,0.0,0.0
2020-04-13 00:00:00,8.0,2020-04-13 08:00:00,2242,142,209,521,1370,0.0,0.0,160,1891,0,0.0,0.0,0.0
2020-04-14 00:00:00,8.0,2020-04-14 08:00:00,2349,163,243,558,1385,0.0,0.0,107,1943,21,0.0,0.0,0.0
2020-04-15 00:00:00,8.0,2020-04-15 08:00:00,2447,164,246,613,1424,0.0,0.0,98,2037,1,0.0,0.0,0.0
2020-04-16 00:00:00,8.0,2020-04-16 08:00:00,2670,202,248,619,1601,0.0,0.0,223,2220,38,0.0,0.0,0.0
2020-04-17 00:00:00,8.0,2020-04-17 08:00:00,2823,203,250,643,1727,0.0,0.0,153,2370,1,0.0,0.0,0.0
2020-04-18 00:00:00,8.0,2020-04-18 08:00:00,2902,206,257,670,1769,0.0,0.0,79,2439,3,0.0,0.0,0.0
2020-04-19 00:00:00,8.0,2020-04-19 08:00:00,3033,207,292,695,1839,0.0,0.0,131,2534,1,0.0,0.0,0.0
2020-04-20 00:00:00,8.0,2020-04-20 08:00:00,3112,237,297,752,1826,0.0,0.0,79,2578,30,0.0,0.0,0.0
2020-04-21 00:00:00,8.0,2020-04-21 08:00:00,3279,286,305,753,1935,0.0,0.0,167,2688,49,0.0,0.0,0.0
2020-04-22 00:00:00,8.0,2020-04-22 08:00:00,3399,291,308,815,1985,0.0,0.0,120,2800,5,0.0,0.0,0.0
2020-04-23 00:00:00,8.0,2020-04-23 08:00:00,3506,292,316,888,2010,0.0,0.0,107,2898,1,0.0,0.0,0.0
2020-04-24 00:00:00,8.0,2020-04-24 08:00:00,3605,327,331,959,1988,0.0,0.0,99,2947,35,0.0,0.0,0.0
2020-04-25 00:00:00,8.0,2020-04-25 08:00:00,3681,334,350,1050,1947,0.0,0.0,76,2997,7,0.0,0.0,0.0
2020-04-26 00:00:00,8.0,2020-04-26 08:00:00,3746,338,357,1099,1952,0.0,0.0,65,3051,4,0.0,0.0,0.0
2020-04-27 00:00:00,8.0,2020-04-27 08:00:00,3832,338,375,1169,1950,0.0,0.0,86,3119,0,0.0,0.0,0.0
2020-04-28 00:00:00,8.0,2020-04-28 08:00:00,3950,341,379,1206,2024,0.0,0.0,118,3230,3,0.0,0.0,0.0
2020-04-29 00:00:00,8.0,2020-04-29 08:00:00,4033,412,381,1238,2002,0.0,0.0,83,3240,71,0.0,0.0,0.0
2020-04-30 00:00:00,8.0,2020-04-30 08:00:00,4138,412,381,1272,2073,0.0,0.0,105,3345,0,0.0,0.0,0.0
2020-05-01 00:00:00,8.0,2020-05-01 08:00:00,4283,427,393,1312,2151,0.0,0.0,145,3463,15,0.0,0.0,0.0
2020-05-02 00:00:00,8.0,2020-05-02 08:00:00,4355,562,400,1304,2089,0.0,0.0,72,3393,135,0.0,0.0,0.0
2020-05-03 00:00:00,8.0,2020-05-03 08:00:00,4417,622,410,1323,2062,0.0,0.0,62,3385,60,0.0,0.0,0.0
2020-05-04 00:00:00,8.0,2020-05-04 08:00:00,4472,650,412,1330,2080,0.0,0.0,55,3410,28,0.0,0.0,0.0
2020-05-05 00:00:00,8.0,2020-05-05 08:00:00,4641,711,414,1370,2146,0.0,0.0,169,3516,61,0.0,0.0,0.0
2020-05-06 00:00:00,8.0,2020-05-06 08:00:00,4709,713,420,1381,2195,0.0,0.0,68,3576,2,0.0,0.0,0.0
2020-05-07 00:00:00,8.0,2020-05-07 08:00:00,4775,718,430,1431,2196,0.0,0.0,66,3627,5,0.0,0.0,0.0
2020-05-08 00:00:00,8.0,2020-05-08 08:00:00,4901,763,431,1426,2281,0.0,0.0,126,3707,45,0.0,0.0,0.0
2020-05-09 00:00:00,8.0,2020-05-09 08:00:00,4958,767,437,1442,2312,0.0,0.0,57,3754,4,0.0,0.0,0.0
2020-05-10 00:00:00,8.0,2020-05-10 08:00:00,5140,803,444,1533,2360,0.0,0.0,182,3893,36,0.0,0.0,0.0
2020-05-11 00:00:00,8.0,2020-05-11 08:00:00,5195,836,453,1648,2258,0.0,0.0,55,3906,33,0.0,0.0,0.0
2020-05-12 00:00:00,8.0,2020-05-12 08:00:00,5303,1262,457,1741,1843,0.0,0.0,108,3584,426,0.0,0.0,0.0
2020-05-13 00:00:00,8.0,2020-05-13 08:00:00,5437,1277,461,1866,1833,0.0,0.0,134,3699,15,0.0,0.0,0.0
2020-05-14 00:00:00,8.0,2020-05-14 08:00:00,5617,1279,466,1995,1877,0.0,0.0,180,3872,2,0.0,0.0,0.0
2020-05-15 00:00:00,8.0,2020-05-15 08:00:00,5679,1286,474,2019,1900,0.0,0.0,62,3919,7,0.0,0.0,0.0
2020-05-16 00:00:00,8.0,2020-05-16 08:00:00,5795,1292,475,2120,1908,0.0,0.0,116,4028,6,0.0,0.0,0.0
2020-05-17 00:00:00,8.0,2020-05-17 08:00:00,5922,1295,478,2217,1932,0.0,0.0,127,4149,3,0.0,0.0,0.0
2020-05-18 00:00:00,8.0,2020-05-18 08:00:00,5996,1301,483,2266,1946,0.0,0.0,74,4212,6,0.0,0.0,0.0
2020-05-19 00:00:00,8.0,2020-05-19 08:00:00,6053,1417,487,2213,1936,0.0,0.0,57,4149,116,0.0,0.0,0.0
2020-05-20 00:00:00,8.0,2020-05-20 08:00:00,6150,1425,493,2263,1969,0.0,0.0,97,4232,8,0.0,0.0,0.0
2020-05-21 00:00:00,8.0,2020-05-21 08:00:00,6220,1536,498,2231,1955,0.0,0.0,70,4186,111,0.0,0.0,0.0
2020-05-22 00:00:00,8.0,2020-05-22 08:00:00,6316,1558,501,2282,1975,0.0,0.0,96,4257,22,0.0,0.0,0.0
2020-05-23 00:00:00,8.0,2020-05-23 08:00:00,6443,1587,504,2346,2006,0.0,0.0,127,4352,29,0.0,0.0,0.0
2020-05-24 00:00:00,8.0,2020-05-24 08:00:00,6561,1594,505,2431,2031,0.0,0.0,118,4462,7,0.0,0.0,0.0
2020-05-25 00:00:00,8.0,2020-05-25 08:00:00,6628,1648,506,2430,2044,0.0,0.0,67,4474,54,0.0,0.0,0.0
2020-05-26 00:00:00,8.0,2020-05-26 08:00:00,6689,1678,508,2459,2044,0.0,0.0,61,4503,30,0.0,0.0,0.0
2020-05-27 00:00:00,8.0,2020-05-27 08:00:00,6826,1698,510,2584,2034,0.0,0.0,137,4618,20,0.0,0.0,0.0
2020-05-28 00:00:00,8.0,2020-05-28 08:00:00,6929,1719,514,2641,2055,0.0,0.0,103,4696,21,0.0,0.0,0.0
2020-05-29 00:00:00,8.0,2020-05-29 08:00:00,7053,1807,517,2722,2007,0.0,0.0,124,4729,88,0.0,0.0,0.0
2020-05-30 00:00:00,8.0,2020-05-30 08:00:00,7151,2003,519,2781,1848,0.0,0.0,98,4629,196,0.0,0.0,0.0
2020-05-31 00:00:00,8.0,2020-05-31 08:00:00,7272,2102,520,2827,1823,0.0,0.0,121,4650,99,0.0,0.0,0.0
2020-06-01 00:00:00,8.0,2020-06-01 08:00:00,7383,2246,521,2822,1794,0.0,0.0,111,4616,144,0.0,0.0,0.0
2020-06-02 00:00:00,8.0,2020-06-02 08:00:00,7459,2405,525,2786,1743,0.0,0.0,76,4529,159,0.0,0.0,0.0
2020-06-03 00:00:00,8.0,2020-06-03 08:00:00,7539,2534,529,2777,1699,0.0,0.0,80,4476,129,0.0,0.0,0.0
2020-06-04 00:00:00,8.0,2020-06-04 08:00:00,7600,2607,530,2793,1670,0.0,0.0,61,4463,73,0.0,0.0,0.0
2020-06-05 00:00:00,8.0,2020-06-05 08:00:00,7684,2751,532,2768,1633,0.0,0.0,84,4401,144,0.0,0.0,0.0
2020-06-06 00:00:00,8.0,2020-06-06 08:00:00,7786,2840,535,2776,1635,0.0,0.0,102,4411,89,0.0,0.0,0.0
2020-06-07 00:00:00,8.0,2020-06-07 08:00:00,7946,3170,537,2794,1445,0.0,0.0,160,4239,330,0.0,0.0,0.0
2020-06-08 00:00:00,8.0,2020-06-08 08:00:00,8037,3205,538,2846,1448,0.0,0.0,91,4294,35,0.0,0.0,0.0
2020-06-09 00:00:00,8.0,2020-06-09 08:00:00,8276,3369,547,2918,1442,0.0,0.0,239,4360,164,0.0,0.0,0.0
2020-06-10 00:00:00,8.0,2020-06-10 08:00:00,8423,3517,551,2928,1427,0.0,0.0,147,4355,148,0.0,0.0,0.0
2020-06-11 00:00:00,8.0,2020-06-11 08:00:00,8552,3664,555,2887,1446,0.0,0.0,129,4333,147,0.0,0.0,0.0
2020-06-12 00:00:00,8.0,2020-06-12 08:00:00,8628,3780,561,2863,1424,0.0,0.0,76,4287,116,0.0,0.0,0.0
2020-06-13 00:00:00,8.0,2020-06-13 08:00:00,8748,3840,564,2925,1419,0.0,0.0,120,4344,60,0.0,0.0,0.0
2020-06-14 00:00:00,8.0,2020-06-14 08:00:00,8863,4091,571,2833,1368,0.0,0.0,115,4201,251,0.0,0.0,0.0
2020-06-15 00:00:00,8.0,2020-06-15 08:00:00,8968,4198,580,2800,1390,0.0,0.0,105,4190,107,0.0,0.0,0.0
2020-06-16 00:00:00,8.0,2020-06-16 08:00:00,9092,4329,583,2764,1416,0.0,0.0,124,4180,131,0.0,0.0,0.0
2020-06-17 00:00:00,8.0,2020-06-17 08:00:00,9209,4444,588,2775,1402,0.0,0.0,117,4177,115,0.0,0.0,0.0
2020-06-18 00:00:00,8.0,2020-06-18 08:00:00,9385,4592,594,2822,1377,0.0,0.0,176,4199,148,0.0,0.0,0.0
2020-06-19 00:00:00,8.0,2020-06-19 08:00:00,9525,4682,599,2862,1382,0.0,0.0,140,4244,90,0.0,0.0,0.0
2020-06-20 00:00:00,8.0,2020-06-20 08:00:00,9703,4821,603,2939,1340,0.0,0.0,178,4279,139,0.0,0.0,0.0
2020-06-21 00:00:00,8.0,2020-06-21 08:00:00,9830,5054,615,2874,1287,0.0,0.0,127,4161,233,0.0,0.0,0.0
2020-06-22 00:00:00,8.0,2020-06-22 08:00:00,9957,5128,618,2901,1310,0.0,0.0,127,4211,74,0.0,0.0,0.0
2020-06-23 00:00:00,8.0,2020-06-23 08:00:00,10123,5228,619,2957,1319,0.0,0.0,166,4276,100,0.0,0.0,0.0
2020-06-24 00:00:00,8.0,2020-06-24 08:00:00,10277,5322,628,2978,1349,0.0,0.0,154,4327,94,0.0,0.0,0.0
2020-06-25 00:00:00,8.0,2020-06-25 08:00:00,10472,5435,631,3068,1338,0.0,0.0,195,4406,113,0.0,0.0,0.0
2020-06-26 00:00:00,8.0,2020-06-26 08:00:00,10640,5542,632,3136,1330,0.0,0.0,168,4466,107,0.0,0.0,0.0
2020-06-27 00:00:00,8.0,2020-06-27 08:00:00,10853,5610,632,3256,1355,0.0,0.0,213,4611,68,0.0,0.0,0.0
2020-06-28 00:00:00,8.0,2020-06-28 08:00:00,10985,5865,635,3163,1322,0.0,0.0,132,4485,255,0.0,0.0,0.0
2020-06-29 00:00:00,8.0,2020-06-29 08:00:00,11080,6118,636,3299,1027,0.0,0.0,95,4326,253,0.0,0.0,0.0
2020-06-30 00:00:00,8.0,2020-06-30 08:00:00,11276,6512,641,3172,951,0.0,0.0,196,4123,394,0.0,0.0,0.0
2020-07-01 00:00:00,8.0,2020-07-01 08:00:00,11482,6680,644,3269,889,0.0,0.0,206,4158,168,0.0,0.0,0.0
2020-07-02 00:00:00,8.0,2020-07-02 08:00:00,11677,6871,646,3356,804,0.0,0.0,195,4160,191,0.0,0.0,0.0
2020-07-03 00:00:00,8.0,2020-07-03 08:00:00,11824,7109,648,3331,736,0.0,0.0,147,4067,238,0.0,0.0,0.0
2020-07-04 00:00:00,8.0,2020-07-04 08:00:00,12039,7377,650,3366,646,0.0,0.0,215,4012,268,0.0,0.0,0.0
2020-07-05 00:00:00,8.0,2020-07-05 08:00:00,12295,7663,658,3390,584,0.0,0.0,256,3974,286,0.0,0.0,0.0
2020-07-06 00:00:00,8.0,2020-07-06 08:00:00,12526,8033,658,3340,495,0.0,0.0,231,3835,370,0.0,0.0,0.0
2020-07-07 00:00:00,8.0,2020-07-07 08:00:00,12725,8277,664,3379,405,0.0,0.0,199,3784,244,0.0,0.0,0.0
2020-07-08 00:00:00,8.0,2020-07-08 08:00:00,13069,8429,667,3556,417,0.0,0.0,344,3973,152,0.0,0.0,0.0
2020-07-09 00:00:00,8.0,2020-07-09 08:00:00,13359,8647,677,3584,451,0.0,0.0,290,4035,218,0.0,0.0,0.0
2020-07-10 00:00:00,8.0,2020-07-10 08:00:00,13598,8825,684,3613,476,0.0,0.0,239,4089,178,0.0,0.0,0.0
2020-07-11 00:00:00,8.0,2020-07-11 08:00:00,13957,9040,690,3732,495,0.0,0.0,359,4227,215,0.0,0.0,0.0
2020-07-12 00:00:00,8.0,2020-07-12 08:00:00,14361,9200,702,3905,554,0.0,0.0,404,4459,160,0.0,0.0,0.0
2020-07-13 00:00:00,8.0,2020-07-13 08:00:00,14639,9408,710,3924,597,0.0,0.0,278,4521,208,0.0,0.0,0.0
2020-07-14 00:00:00,8.0,2020-07-14 08:00:00,14914,9528,714,4053,619,0.0,0.0,275,4672,120,0.0,0.0,0.0
2020-07-15 00:00:00,8.0,2020-07-15 08:00:00,15173,9721,720,4041,691,0.0,0.0,259,4732,193,0.0,0.0,0.0
2020-07-16 00:00:00,8.0,2020-07-16 08:00:00,15466,9857,722,4110,777,0.0,0.0,293,4887,136,0.0,0.0,0.0
2020-07-17 00:00:00,8.0,2020-07-17 08:00:00,15707,9994,731,4156,826,0.0,0.0,241,4982,137,0.0,0.0,0.0
2020-07-18 00:00:00,8.0,2020-07-18 08:00:00,16038,10117,740,4289,892,0.0,0.0,331,5181,123,0.0,0.0,0.0
2020-07-19 00:00:00,8.0,2020-07-19 08:00:00,16351,10444,748,4236,923,0.0,0.0,313,5159,327,8503.0,5362.0,2486.0
2020-07-20 00:00:00,8.0,2020-07-20 08:00:00,16712,10602,749,4335,1026,0.0,0.0,361,5361,158,8356.0,5760.0,2596.0
2020-07-21 00:00:00,8.0,2020-07-21 08:00:00,17153,10864,758,4458,1073,0.0,0.0,441,5531,262,8577.0,5832.0,2744.0
2020-07-22 00:00:00,8.0,2020-07-22 08:00:00,17529,11187,766,4383,1193,0.0,0.0,376,5576,323,8767.0,5962.0,2800.0
2020-07-23 00:00:00,8.0,2020-07-23 08:00:00,17945,11302,767,4675,1201,0.0,0.0,416,5876,115,8770.0,6283.0,2892.0
2020-07-24 00:00:00,8.0,2020-07-24 08:00:00,18230,11585,768,4577,1300,0.0,0.0,285,5877,283,8770.0,6283.0,3177.0
2020-07-25 00:00:00,8.0,2020-07-25 08:00:00,18623,11715,769,4729,1410,0.0,0.0,393,6139,130,8939.0,6332.0,3352.0
2020-07-26 00:00:00,8.0,2020-07-26 08:00:00,19001,11889,779,4842,1491,0.0,0.0,378,6333,174,9120.0,6460.0,3421.0
2020-07-27 00:00:00,8.0,2020-07-27 08:00:00,19473,11996,782,4993,1702,0.0,0.0,472,6695,107,9348.0,6621.0,3504.0
2020-07-28 00:00:00,8.0,2020-07-28 08:00:00,19885,12373,795,4869,1848,0.0,0.0,412,6717,377,9348.0,6621.0,3916.0
2020-07-29 00:00:00,8.0,2020-07-29 08:00:00,20470,12613,820,5093,1944,0.0,0.0,585,7037,240,9620.0,6960.0,3890.0
2020-07-30 00:00:00,8.0,2020-07-30 08:00:00,20769,12801,821,5098,2049,0.0,0.0,299,7147,188,9625.0,6854.0,4290.0
2020-07-31 00:00:00,8.0,2020-07-31 08:00:00,21201,13208,836,4974,2183,0.0,0.0,432,7157,407,9753.0,6996.0,4452.0
2020-08-01 00:00:00,8.0,2020-08-01 08:00:00,21575,13887,852,4683,2153,0.0,0.0,374,6836,679,9718.0,7110.0,4747.0
2020-08-02 00:00:00,8.0,2020-08-02 08:00:00,21954,14027,852,4916,2159,0.0,0.0,379,7075,140,9879.0,7245.0,4830.0
2020-08-03 00:00:00,8.0,2020-08-03 08:00:00,22443,14165,867,5084,2327,0.0,0.0,489,7411,138,10099.0,7406.0,4938.0
2020-08-04 00:00:00,8.0,2020-08-04 08:00:00,22909,14381,880,5216,2432,0.0,0.0,466,7648,216,10079.0,7560.0,5270.0
2020-08-05 00:00:00,8.0,2020-08-05 08:00:00,23266,14760,895,5128,2483,0.0,0.0,357,7611,379,10279.0,7617.0,5370.0
2020-08-06 00:00:00,8.0,2020-08-06 08:00:00,23863,15006,908,5397,2552,0.0,0.0,597,7949,246,10450.0,7636.0,5777.0
2020-08-07 00:00:00,8.0,2020-08-07 08:00:00,24521,15201,922,5803,2595,0.0,0.0,658,8398,195,10570.0,7836.0,6115.0
2020-08-08 00:00:00,8.0,2020-08-08 08:00:00,25242,15710,934,6110,2488,0.0,0.0,721,8598,509,11106.0,8077.0,6059.0
2020-08-09 00:00:00,8.0,2020-08-09 08:00:00,25714,16268,939,6091,2416,0.0,0.0,472,8507,558,14143.0,8077.0,3494.0
2020-08-10 00:00:00,8.0,2020-08-10 08:00:00,26193,16446,940,6252,2555,0.0,0.0,479,8807,178,14400.0,8381.0,3412.0
2020-08-11 00:00:00,8.0,2020-08-11 08:00:00,26664,16927,953,6236,2548,0.0,0.0,471,8784,481,14665.0,8532.0,3467.0
2020-08-12 00:00:00,8.0,2020-08-12 08:00:00,27242,17349,968,6208,2717,0.0,0.0,578,8925,422,14983.0,8717.0,3542.0
2020-08-13 00:00:00,8.0,2020-08-13 08:00:00,27863,17838,981,6330,2714,0.0,0.0,621,9044,489,15324.0,8916.0,3623.0
2020-08-14 00:00:00,8.0,2020-08-14 08:00:00,28438,18528,985,6331,2594,0.0,0.0,575,8925,690,15324.0,8916.0,4198.0
2020-08-15 00:00:00,8.0,2020-08-15 08:00:00,29036,18974,991,6457,2614,0.0,0.0,598,9071,446,16118.0,8992.0,3926.0
2020-08-16 00:00:00,8.0,2020-08-16 08:00:00,29554,19708,995,6284,2567,0.0,0.0,518,8851,734,16250.0,9457.0,3847.0
2020-08-17 00:00:00,8.0,2020-08-17 08:00:00,30092,19916,1011,6514,2651,0.0,0.0,538,9165,208,16551.0,9630.0,3911.0
2020-08-18 00:00:00,8.0,2020-08-18 08:00:00,30597,20505,1028,6602,2462,0.0,0.0,505,9064,589,16820.0,9680.0,4097.0
2020-08-19 00:00:00,8.0,2020-08-19 08:00:00,31162,21069,1046,6488,2559,0.0,0.0,565,9047,564,17099.0,9972.0,4091.0
2020-08-20 00:00:00,8.0,2020-08-20 08:00:00,31757,21795,1061,6357,2544,0.0,0.0,595,8901,726,17300.0,10102.0,4355.0
2020-08-21 00:00:00,8.0,2020-08-21 08:00:00,32398,22228,1076,6518,2576,0.0,0.0,641,9094,433,17500.0,10102.0,4796.0
2020-08-22 00:00:00,8.0,2020-08-22 08:00:00,32999,22877,1091,6269,2762,0.0,0.0,601,9031,649,18100.0,10409.0,4490.0
2020-08-23 00:00:00,8.0,2020-08-23 08:00:00,33636,23567,1107,6040,2922,0.0,0.0,637,8962,690,18399.0,10633.0,4604.0
2020-08-24 00:00:00,8.0,2020-08-24 08:00:00,34295,25463,1112,5090,2630,0.0,0.0,659,7720,1896,18688.0,10874.0,4733.0
2020-08-25 00:00:00,8.0,2020-08-25 08:00:00,34931,25986,1129,5130,2686,0.0,0.0,636,7816,523,18788.0,10913.0,5230.0
2020-08-26 00:00:00,8.0,2020-08-26 08:00:00,35642,26750,1144,4978,2770,0.0,0.0,711,7748,764,19088.0,11113.0,5441.0
2020-08-27 00:00:00,8.0,2020-08-27 08:00:00,36462,28288,1147,4499,2528,0.0,0.0,820,7027,1538,19308.0,11313.0,5841.0
2020-08-28 00:00:00,8.0,2020-08-28 08:00:00,37278,29169,1154,4128,2827,0.0,0.0,816,6955,881,20500.0,11513.0,5265.0
2020-08-29 00:00:00,8.0,2020-08-29 08:00:00,38166,29768,1172,4414,2812,0.0,0.0,888,7226,599,20991.0,11713.0,5462.0
2020-08-30 00:00:00,8.0,2020-08-30 08:00:00,39280,30134,1186,4945,3015,0.0,0.0,1114,7960,366,21491.0,11827.0,5962.0
2020-08-31 00:00:00,8.0,2020-08-31 08:00:00,40309,30538,1202,5281,3288,0.0,0.0,1029,8569,404,20500.0,12027.0,7782.0
2020-09-01 00:00:00,8.0,2020-09-01 08:00:00,41250,31267,1219,5423,3341,0.0,0.0,941,8764,729,20500.0,12027.0,8723.0
2020-09-02 00:00:00,8.0,2020-09-02 08:00:00,42303,31741,1237,5757,3568,0.0,0.0,1053,9325,474,23553.0,12327.0,6423.0
2020-09-03 00:00:00,8.0,2020-09-03 08:00:00,43709,32424,1253,6323,3709,0.0,0.0,1406,10032,683,23953.0,12827.0,6929.0
2020-09-04 00:00:00,8.0,2020-09-04 08:00:00,44604,33260,1260,6257,3827,0.0,0.0,895,10084,836,24507.0,13027.0,7070.0
2020-09-05 00:00:00,8.0,2020-09-05 08:00:00,45446,33991,1277,6501,3677,0.0,0.0,842,10178,731,25000.0,14409.0,6037.0
2020-09-06 00:00:00,8.0,2020-09-06 08:00:00,46691,34738,1289,6582,4082,0.0,0.0,1245,10664,747,25600.0,13941.0,7150.0
2020-09-07 00:00:00,8.0,2020-09-07 08:00:00,47796,35431,1318,6706,4341,0.0,0.0,1105,11047,693,26005.0,14241.0,7550.0
2020-09-08 00:00:00,8.0,2020-09-08 08:00:00,48811,36451,1330,6598,4432,0.0,0.0,1015,11030,1020,26005.0,14241.0,8565.0
2020-09-09 00:00:00,8.0,2020-09-09 08:00:00,49837,37245,1347,6691,4554,0.0,0.0,1026,11245,794,27502.0,14441.0,7894.0
2020-09-10 00:00:00,8.0,2020-09-10 08:00:00,51287,38226,1365,6968,4728,0.0,0.0,1450,11696,981,28502.0,14841.0,7944.0
2020-09-11 00:00:00,8.0,2020-09-11 08:00:00,52321,39115,1382,7143,4681,0.0,0.0,1034,11824,889,28902.0,18741.0,4678.0
